PRDUCT,ENTRPS,RTRVL_RESN,ENFRC_YN,RTRVL_CMMND_DT,RECALL_COMMAND_DATE,ITEM_SEQ,BIZRNO,STD_CD,MAPPED_ITEM_SEQ
"삼화브롬화옥틸로늄","(주)삼화바이오팜","허가(신고)사항과 다르게 제조",Y,20240108000000,20231206,199704709,1358101508,"",
"슈트렙토정(스트렙토키나제·스트렙토도르나제)","한국유니온제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과 유용성 불인정",Y,20240109000000,20231206,201309484,6078121765,"8806655064808,8806655064815",
"프로다제정(스트렙토키나제·스트렙토도르나제)","한국프라임제약(주)","스트렙토키나제.스트렙토도르나제 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20240202000000,20231206,201207595,4028524506,"8806636055306,8806636055313,8806636055320,8806636055337",
"스토나제정(스트렙토키나제ㆍ스트렙토도르나제)","메딕스제약(주)","스트렙토키나제.스트렙토도르나제 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20240205000000,20231206,201403964,4088168921,"8806258002306,8806258002313",
"바나제정(스트렙토키나제및스트렙토도르나제)","알보젠코리아(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240108000000,20231205,199001735,2158121950,"8806493003809,8806493003816,8806493003823,8806526042201,8806526042218,8806526042225,8806559040700,8806559040717,8806559040724",
"바로타제정","삼천당제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240110000000,20231205,199200935,1248104295,"8806512004701,8806512004718,8806512004725,8806512004732",
"뮤코라제정(스트렙토키나제.스트렙토도르나제분말)","한미약품(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240102000000,20231205,199202071,1248700613,"8806435010704,8806435010711,8806435010728,8806435010735,8806435010742,8806435010759,8806435010766",
"뮤타제정(스트렙토키나제,스트렙토도르나제)[수출명:엠-탈스정(M-TALS Tab)(Streptokinase, Streptodornase)","고려제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240108000000,20231205,199501577,1268104796,"8806428006509,8806428006516,8806428006523,8806428006530,8806428006547,8806428006554,8806428006561,8806428006578",
"레토나제정","위더스제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240311000000,20231205,199504332,1258522182,"8806607002803,8806607002810,8806607002827,8806607002834,8806607002841",
"레오다제정(스트렙토키나제.스트렙토도르나제)","신풍제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231214000000,20231205,199600048,1348103819,"8806485004609,8806485004616,8806485004623,8806485004630",
"스피다제정(스트렙토키나제·스트렙토도르나제)","(주)동구바이오제약","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240311000000,20231205,200903245,1248533615,"8806573046207,8806573046214,8806573046221",
"리오다제정(스트렙토키나제·스트렙토도르나제)","(주)테라젠이텍스","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231212000000,20231205,201003370,1348545665,"8806545029603,8806985010001,8806985010025,8806985010032,8806985010049",
"스키나제정(스트렙토키나제·스트렙토도르나제)","영진약품(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240112000000,20231205,201303030,2188100352,"8806424036302,8806424036319,8806424036326,8806424036333",
"트리나제정(스트렙토키나제·스트렙토도르나제)","국제약품(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240213000000,20231205,201303032,2078100309,"8806437036207,8806437036214",
"스파라제정(스트렙토키나제ㆍ스트렙토도르나제)","태극제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231212000000,20231205,201309126,1248134163,"8806448061007,8806448061014,8806998007906,8806998007913",
"도키나제정(스트렙토키나제ㆍ스트렙토도르나제)","경동제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231212000000,20231205,201309460,1248135518,"8806481033306,8806481033313",
"스레토정(스트렙토키나제·스트렙토도르나제)","오스틴제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231212000000,20231205,201309553,1248117301,"8806543048002,8806543048019,8806543048026",
"스토젠정(스트렙토키나제·스트렙토도르나제)","아주약품(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240108000000,20231205,201309566,8028803696,"8806540043901,8806540043918",
"뮤리나제정(스트렙토키나제·스트렙토도르나제)","대원제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231212000000,20231205,201309738,2078136336,"8806718056306,8806718056313",
"두리다제정(스트렙토키나제·스트렙토도르나제)","제이더블유신약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240108000000,20231205,201309888,3128102332,"8806441023408,8806441023415,8806441023422",
"키도라제정(스트렙토키나제·스트렙토도르나제)","한국휴텍스제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240108000000,20231205,201401051,1128122382,"8806491023007,8806491023014",
"세틸라제정10밀리그램(스트렙토키나제.스트렙토도르나제)","환인제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20231212000000,20231205,201402804,2158136171,"8806572027108,8806572027115,8806572027122,8806572027139",
"세토나제정(스트렙토키나제·스트렙토도르나제)","(주)비보존제약","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240108000000,20231205,201502471,1248199564,"8806582028003,8806582028010,8806582028027",
"바다라제정(스트렙토키나제·스트렙토도르나제)","하나제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에  대한 재평가 결과, 유용성 미입증",Y,20240213000000,20231205,201508440,1248137632,"8806578057406,8806578057413",
"세로나제정","이연제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,198800175,3018505394,"8806586004904,8806586004911,8806586004928,8806586004935",
"듀오나제정(스트렙토키나제·스트렙토도르나제)(수출명:코오롱듀오나제정)","코오롱제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,199600616,3068507363,"8806703001601,8806703001618,8806703001625,8806703001632,8806703001649",
"베라제정(스트렙토키나제·스토렙토도르나제)","한국넬슨제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,199602023,3038111410,"8806567008501,8806567008518,8806567008525,8806567008532,8806567008549,8806567008556",
"바리다제정(스트렙토키나제,스트렙토도르나제)(군납명:스트렙토키나제-스트렙토도르나제정12500단위)","에스케이케미칼(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,200501788,8468100915,"8806447006207,8806447006214,8806447006221,8806447006238",
"킨도라제정(스트렙토키나제스트렙토도르나제)","(주)티디에스팜","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,200608454,3038134897,"8806717015007,8806717015014,8806717015021,8806798013909,8806798013916,8806798013923",
"뮤토나제정","신일제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,201303035,3038113742,"8806538048307,8806538048314",
"스키다제정(스트렙토키나제·스트렙토도르나제)","(주)경보제약","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,201308195,3128104567,"8806650017502,8806650017519",
"글로나제정(스트렙토키나제·스트렙토도르나제)","(주)킵스바이오파마","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,201308889,2098126571,"8806932009201,8806932009218,8806932009225",
"뮤로다제정(스트렙토키나제·스트렙토도르나제)","삼남제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,201400200,3058118345,"8806537020106,8806537020113,8806537020120",
"키아제정(스트렙토키나제·스트렙토도르나제)","(주)제뉴파마","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20240105000000,20231205,201402711,7338802047,"8806980024102,8806980024119,8806980024126,8806980024133",199600367
"알리나제정(스트렙토키나제·스트렙토도르나제)","알리코제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,201403934,1348115033,"8806560036808,8806560036815",
"누제정(스트렙토키나제.스트렙토도르나제)","유니메드제약(주)","‘스트렙토키나제·스트렙토도르나제’ 제제에 대한 재평가 결과, 유용성이 인정되지 않음",Y,20231215000000,20231205,201502379,3128109048,"8806495064303,8806495064310,8806495064327",
"벨록사액상주5mg/mL(옥살리플라틴)","(주)종근당","안정성시험 중 일부 항목(특이성 불순물) 부적합(우려)에 따른 영업자회수",N,20240103000000,20231205,200800495,3128560679,"8806433045401,8806433045418,8806433073503,8806433073510,8806433073602,8806433073619",
"케타바실액(벤잘코늄염화물),맨솔액(벤잘코늄염화물),푸조메(벤잘코늄염화물)","제이케이제약(주)","자진회수",N,20240103000000,20231204,201505711,4098628795,"",
"포타겔현탁액(디옥타헤드랄스멕타이트)","대원제약(주)","품질부적합 우려(미생물한도)에 따라 사전예방적 조치로 시중 유통품에 대해 영업자 회수",N,20240108000000,20231124,200201403,2078136336,"8806718034304,8806718034311,8806718034328,8806718034335,8806718034342,8806718034359,8806718034366,8806718034373,8806718034380,8806718034397,8806718034410,8806718034427,8806718034434,8806718034441",200201403
"바른창출","(주)바른한방제약","품질 부적합(확인시험, 순도시험4))",Y,20231122000000,20231122,201605871,2338107882,"8800631000309,8800631000316,8800631000323,8800631000330,8800631000347,8800631000354,8800631000361",
"포타겔현탁액(디옥타헤드랄스멕타이트)","대원제약(주)","품질부적합(미생물한도)",Y,20231219000000,20231122,200201403,2078136336,"8806718034304,8806718034311,8806718034328,8806718034335,8806718034342,8806718034359,8806718034366,8806718034373,8806718034380,8806718034397,8806718034410,8806718034427,8806718034434,8806718034441",200201403
"씨케이천남성","씨케이(주)","품질부적합(중금속(카드뮴 기준초과 ) 결과 0.6ppm 기준 0.3ppm",Y,20231220000000,20231121,200612450,2048123491,"8800619014106,8800619014113,8800619014120,8800619014137",
"현진복분자","(주)현진제약","성상",Y,20231218000000,20231121,200504575,2048189192,"8800648007001,8800648007018,8800648007025,8800648007032",
"현진골쇄보","(주)현진제약","확인시험",Y,20231218000000,20231120,200504652,2048189192,"8800648002006,8800648002013,8800648002020,8800648002037,8800648002044,8800648002051,8800648002068",
"동양숙지황","(주)동양한방제약","함량",Y,20240115000000,20231120,200707258,2318107095,"8800684000103,8800684000110,8800684000127,8800684000134,8800684000141,8800684000158,8800684000165,8800684000172",
