TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_KOR_NAME,MIX,ORI,CLASS,MIXTURE_MIX_TYPE,MIXTURE_INGR_CODE,MIXTURE_INGR_ENG_NAME,MIXTURE_INGR_KOR_NAME,MIXTURE_MIX,MIXTURE_ORI,MIXTURE_CLASS,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000506,Diclofenac,"디클로페낙","","[M050288]디클로페낙나트륨/[M083248]디클로페낙/[M083349]디클로페낙베타디메칠아미노에탄올/[M084600]디클로페낙칼륨/[M086205]디클로페낙디에칠암모늄/[M102665]디클로페낙에폴아민/[M230206]디클로페낙 β-디메칠아미노에탄올/[M249599]디클로페낙디에틸암모늄/[M251996]디클로페낙베타디메틸아미노에탄올/[M252249]디클로페낙β-디메틸아미노에탄올/[M255472]디클로페낙디에틸아민염/[M256203]디클로페낙디에틸아민","[01140]해열.진통.소염제/[01310]안과용제/[02640]진통.진양.수렴.소염제/[04210]항악성종양제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000071,Fenoprofen,"페노프로펜","","[M081085]페노프로펜칼슘","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000705,Flurbiprofen,"플루르비프로펜","","[M051827]플루르비프로펜/[M089049]플루르비프로펜/[M106668]플루비프로펜나트륨","[01140]해열.진통.소염제/[01310]안과용제/[02310]치과구강용약/[02640]진통.진양.수렴.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000230,"Mefenamic acid","메페남산","","[M050476]메페남산/[M100591]메페남산","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000427,Meloxicam,"멜록시캄","","[M086439]멜록시캄","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000081,Nabumetone,"나부메톤","","[M084590]나부메톤","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000060,Tenoxicam,"테녹시캄","","[M082086]테녹시캄","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000429,Moclobemide,"모클로베미드","","[M085249]모클로베미드","[01170]정신신경용제","단일",D000448,Pseudoephedrine,"슈도에페드린","","[M050833]염산슈도에페드린/[M081720]황산슈도에페드린/[M203364]슈도에페드린염산염/[M222865]수도에페드린염산염/[M248579]수도에페드린황산염/[M256034]수도에페드린염산염 과립/[M258826]수도에페드린","[01140]해열.진통.소염제",20090303,"교감신경흥분제의 작용 증강 또는 연장","","정상"
"병용금기","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제","단일",D000362,Imipramine,"이미프라민","","[M223168]이미프라민염산염","[01170]정신신경용제",20090303,"QT연장","","정상"
"병용금기","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제","단일",D000466,Nortriptyline,"노르트립틸린","","[M050132]염산노르트립틸린","[01170]정신신경용제/[01190]기타의 중추신경용약",20090303,"QT연장","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","단일",D000763,Indinavir,"인디나빌","","[M239870]인디나빌황산염","[06290]기타의 화학요법제",20090303,"횡문근융해증을 비롯한 근육질환 등 중증 이상반응","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","복합",D000626,Lopinavir,"로피나비르","[D000712]Ritonavir(리토나비르)","[M259361]로피나비르/[M259362]리토나비르","[06290]기타의 화학요법제",20090303,"횡문근융해증을 비롯한 근육질환 등 중증 이상반응","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","단일",D000003,Nelfinavir,"넬피나비어","","[M088546]메실산넬피나비어","[06290]기타의 화학요법제",20090303,"횡문근융해증을 비롯한 근육질환 등 중증 이상반응","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","단일",D000712,Ritonavir,"리토나비르","","[M259362]리토나비르","[06290]기타의 화학요법제",20090303,"횡문근융해증을 비롯한 근육질환 등 중증 이상반응","","정상"
"병용금기","단일",D000031,Acemetacin,"아세메타신","","[M080670]아세메타신","[01140]해열.진통.소염제","단일",D000298,Diflunisal,"디플루니살","","[M085412]디플루니살","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000017,Buprenorpine,"부프레노르핀","","[M088415]염산부프레노르핀/[M101851]부프레노르핀","[01140]해열.진통.소염제/[02640]진통.진양.수렴.소염제","단일",D000006,Morphine,"모르핀","","[M040182]염산모르핀/[M040184]황산모르핀/[M103284]모르핀/[M208615]황산모르핀/[M223034]모르핀황산염수화물/[M230907]모르핀염산염수화물","[08110]아편알카로이드계 제제",20090303,"진통효과 감소, 금단증상 위험","","정상"
"병용금기","단일",D000298,Diflunisal,"디플루니살","","[M085412]디플루니살","[01140]해열.진통.소염제","단일",D000575,Indometacin,"인도메타신","","[M040508]인도메타신","[01140]해열.진통.소염제/[02190]기타의 순환계용약/[02640]진통.진양.수렴.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000672,Ketoprofen,"케토프로펜","","[M051464]케토프로펜/[M081361]케토프로펜리신","[01140]해열.진통.소염제/[02310]치과구강용약/[02640]진통.진양.수렴.소염제","단일",D000142,Ciprofloxacin,"시프로플록사신","","[M082454]염산시프로프록사신/[M091139]시프로플록사신/[M095543]염산시프로플록사신/[M223091]시프로플록사신염산염수화물/[M242850]시프로플록사신염산염","[01310]안과용제/[01320]이비과용제/[06290]기타의 화학요법제",20090303,"경련","","정상"
"병용금기","단일",D000274,Ketorolac,"케토롤락","","[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염","[01140]해열.진통.소염제/[01310]안과용제","단일",D000702,Pentoxifylline,"펜톡시필린","","[M051736]펜톡시필린","[02190]기타의 순환계용약",20090303,"출혈 및 프로트롬빈시간 연장","","정상"
"병용금기","단일",D000211,Proglumetacin,"프로글루메타신","","[M082031]말레인산프로글루메타신/[M256432]프로글루메타신말레산염","[01140]해열.진통.소염제","단일",D000298,Diflunisal,"디플루니살","","[M085412]디플루니살","[01140]해열.진통.소염제",20090303,"중증의 위장관계 이상반응","","정상"
"병용금기","단일",D000650,Sumatriptan,"수마트립탄","","[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염","[01140]해열.진통.소염제","단일",D000277,Clomipramine,"클로미프라민","","[M223223]클로미프라민염산염","[01170]정신신경용제",20090303,"세로토닌 증후군","","정상"
"병용금기","단일",D000650,Sumatriptan,"수마트립탄","","[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염","[01140]해열.진통.소염제","단일",D000747,Ergotamine,"에르고타민","","[M040398]주석산에르고타민/[M223126]에르고타민타르타르산염","[01140]해열.진통.소염제",20090303,"상가적인 혈관경련","","정상"
"병용금기","단일",D000650,Sumatriptan,"수마트립탄","","[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염","[01140]해열.진통.소염제","단일",D000059,"Lithium Carbonate","탄산리튬","","[M040628]탄산리튬","[01170]정신신경용제",20090303,"세로토닌 증후군","","정상"
"병용금기","단일",D000019,Acitretin,"아시트레틴","","[M086538]분무건조아시트레틴25%","[03110]비타민 A 및 D제","단일",D000503,Doxycycline,"독시사이클린","","[M020026]독시사이클린/[M020027]독시사이클린하이클레이트/[M084576]독시사이클린/[M222836]독시사이클린수화물/[M222960]독시사이클린하이클레이트수화물","[02310]치과구강용약/[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",20070411,"두개내압 증가","","정상"
"병용금기","단일",D000019,Acitretin,"아시트레틴","","[M086538]분무건조아시트레틴25%","[03110]비타민 A 및 D제","단일",D000127,Minocycline,"미노사이클린","","[M223036]미노사이클린염산염","[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",20070411,"두개내압 증가","","정상"
"병용금기","단일",D000019,Acitretin,"아시트레틴","","[M086538]분무건조아시트레틴25%","[03110]비타민 A 및 D제","단일",D000754,Oxytetracycline,"옥시테트라사이클린","","[M223166]옥시테트라사이클린염산염","[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",20070411,"두개내압 증가","","정상"
"병용금기","단일",D000019,Acitretin,"아시트레틴","","[M086538]분무건조아시트레틴25%","[03110]비타민 A 및 D제","단일",D000064,Tetracycline,"테트라사이클린","","[M223235]테트라사이클린염산염","[02630]화농성질환용제/[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",20070411,"두개내압 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000712,Ritonavir,"리토나비르","","[M259362]리토나비르","[06290]기타의 화학요법제",20070411,"부정맥, 혈액장애, 발작 등 중대한 이상반응","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000429,Moclobemide,"모클로베미드","","[M085249]모클로베미드","[01170]정신신경용제",20070411,"근독성, 간질, 세로토닌성 증후군(고혈압, 고열, 간대성 근경련, 정신상태 변화 등)","","삭제"
"병용금기","단일",D000248,Amoxapine,"아목사핀","","[M088554]아목사핀","[01170]정신신경용제","단일",D000139,"Selegiline Hydrochloride","셀레길린염산염","","[M222864]셀레길린염산염","[01190]기타의 중추신경용약",20070411,"세로토닌성 증후군(고혈압, 고열, 간대성 근경련, 정신상태 변화 등)","","정상"
"병용금기","단일",D000657,Apraclonidine,"아프라클로니딘","","[M259621]아프라클로니딘염산염","[01310]안과용제","단일",D000429,Moclobemide,"모클로베미드","","[M085249]모클로베미드","[01170]정신신경용제",20070411,"교감신경흥분제의 작용 증강 또는 연장(고혈압, 빈맥 등)","","정상"
"병용금기","단일",D000657,Apraclonidine,"아프라클로니딘","","[M259621]아프라클로니딘염산염","[01310]안과용제","단일",D000139,"Selegiline Hydrochloride","셀레길린염산염","","[M222864]셀레길린염산염","[01190]기타의 중추신경용약",20070411,"교감신경흥분제의 작용 증강 또는 연장(고혈압, 빈맥 등)","","정상"
"병용금기","단일",D000150,Atazanavir,"아타자나비르","","[M249264]아타자나비어황산염/[M263079]아타자나비르황산염","[06290]기타의 화학요법제","단일",D000202,Dihydroergotamine,"디히드로에르고타민","","[M086240]디히드로에르고타민메실레이트","[01140]해열.진통.소염제/[02190]기타의 순환계용약",20070411,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가","","정상"
"병용금기","단일",D000150,Atazanavir,"아타자나비르","","[M249264]아타자나비어황산염/[M263079]아타자나비르황산염","[06290]기타의 화학요법제","단일",D000747,Ergotamine,"에르고타민","","[M040398]주석산에르고타민/[M223126]에르고타민타르타르산염","[01140]해열.진통.소염제",20070411,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가","","정상"
