CPNT_CD,DRUG_CPNT_KOR_NM,DRUG_CPNT_ENG_NM,FOML_CD,FOML_NM,DOSAGE_ROUTE_CODE,DAY_MAX_DOSG_QY_UNIT,DAY_MAX_DOSG_QY
M262186,"염화망간수화물","Manganese Chloride Hydrate",210101,"용액주사제","주사, 정맥","밀리리터",10.00000
M262255,"베돌리주맙",Vedolizumab,210402,"용액용동결건조분말주사제","정맥","바이알",1.00000
M262279,"비스무트시트르산염칼륨","Tripotassium Bismuth Dicitrate",010201,"필름코팅정","","정",40.00000
M262279,"비스무트시트르산염칼륨","Tripotassium Bismuth Dicitrate",010201,"필름코팅정","경구","정",80.00000
M262289,"디아스타제·프로테아제·셀룰라제2000II","Diastase·Protease·Cellulase 2000 II",060101,"산제","경구","포",3.00000
M262325,"디아스타제·프로테아제N1","Diastase·Protease N 1",010201,"필름코팅정","경구","정",3.00000
M262338,"페람파넬",Perampanel,010201,"필름코팅정","경구","정",6.00000
M262338,"페람파넬",Perampanel,100101,"경구용현탁액제","경구","밀리리터",24.00000
M262420,"빌다글립틴(미분화)","Vildagliptin Micronized",010101,"나정","경구","정",2.00000
M262433,"아가트로반수화물","Argatroban Hydrate",210101,"용액주사제","정맥","밀리리터",12.00000
M262491,"리페그필그라스팀",Lipegfilgrastim,210101,"용액주사제","피하","프리필드시린지",1.00000
M262546,"올라파립",Olaparib,010201,"필름코팅정","경구","정",6.00000
M262546,"올라파립",Olaparib,020101,"경질캡슐제, 산제","경구","캡슐",16.00000
M262653,"에독사반토실산염수화물","Edoxaban Tosylate Hydrate",010201,"필름코팅정","경구","정",2.00000
M262661,"올로다테롤염산염","Olodaterol Hydrochloride",450101,"정량흡입제, 용액제","폐","밀리리터",0.02000
M262723,"반하연조엑스(1.9~2.4→1)","Pinellia Tuber Soft Extract (1.9~2.4→1)",010201,"필름코팅정","경구","",0.00000
M262826,"보르테조밉삼합체","Bortezomib Trimer",210401,"용액용분말주사제","정맥, 피하","",0.00000
M262826,"보르테조밉삼합체","Bortezomib Trimer",210402,"용액용동결건조분말주사제","정맥, 피하","",0.00000
M262840,"세쿠키누맙",Secukinumab,210402,"용액용동결건조분말주사제","피하","바이알",2.00000
M262847,"비타민A아세테이트과립","Retinol Acetate Granules",010201,"필름코팅정","경구","정",1.00000
M262889,"렌바티닙메실산염","Lenvatinib Mesylate",020102,"경질캡슐제, 과립제","경구","캡슐",6.00000
M262968,"아바카비르황산염","Abacavir Sulfate",010201,"필름코팅정","경구","정",1.00000
M262983,"사프롭테린이염산염","Sapropterin Dihydrochloride",011601,"용해정","경구","",0.00000
M263017,"블리나투모맙",Blinatumomab,210402,"용액용동결건조분말주사제","정맥","",0.00000
M263073,"혈액응고인자Ⅸ,노나코그감마(유전자재조합)","Blood Coagulation Factor Ⅸ, Nonacog Gamma (rDNA)",210402,"용액용동결건조분말주사제","정맥","",0.00000
M263076,"엘리글루스타트타르타르산염","Eliglustat Tartrate",020101,"경질캡슐제, 산제","경구","캡슐",2.00000
M263079,"아타자나비르황산염","Atazanavir Sulfate",010201,"필름코팅정","경구","정",1.00000
M263103,"제미글립틴타르타르산염1.5수하물","Gemigliptin Tartrate Sesquihydrate",010502,"서방성필름코팅정","경구","정",2.00000
M263114,"소마트로핀(숙주:E.coli, K-12 MG1655, 벡터:pHGH)","Somatropin (Host: E.coli, K-12 MG1655, Vector: pHGH)",210101,"용액주사제","피하","",0.00000
M263120,"구아야콜설폰산칼륨수화물","Potassium Guaiacolsulfonate Hydrate",020101,"경질캡슐제, 산제","경구","캡슐",6.00000
M263140,"카르필조밉",Carfilzomib,210402,"용액용동결건조분말주사제","정맥","",0.00000
M263166,"코네스타트 알파(유전자재조합 사람 C1 에스테라제 억제제)","Conestat Alpha",210402,"용액용동결건조분말주사제","정맥","바이알",2.00000
M263171,"오셀타미비르",Oseltamivir,060202,"현탁액용산제","경구","그램",31.65000
M263188,"실툭시맙 (단클론항체, 유전자재조합)","Siltuximab (Monoclonal Antibody, rDNA)",210402,"용액용동결건조분말주사제","정맥","",0.00000
M263215,"바실루스서브틸리스균·엔테로코쿠스페슘균배양물","Bacillus Subtilis·Enterococcus Faecium Culture",020402,"장용성캡슐제, 펠렛","경구","캡슐",3.00000
M263215,"바실루스서브틸리스균·엔테로코쿠스페슘균배양물","Bacillus Subtilis·Enterococcus Faecium Culture",060101,"산제","경구","그램",6.00000
M263223,"아탈루렌",Ataluren,050101,"과립제","경구","포",40.00000
M263313,"아리피프라졸일수화물","Aripiprazole Monohydrate",210405,"서방성현탁액용동결건조분말주사제","근육","프리필드시린지",1.33000
M263321,"파시레오타이드 파모산염","Pasireotide Pomoate",210403,"서방성현탁액용분말주사제","근육","바이알",3.00000
M263335,"카나키누맙",Canakinumab,210101,"용액주사제","피하","바이알",1.00000
M263347,"트리메틸플로로글루시놀",Trimethylphloroglucinol,010301,"당의정","경구","정",6.00000
M263347,"트리메틸플로로글루시놀",Trimethylphloroglucinol,210101,"용액주사제","정맥, 근육","앰플",3.00000
M263350,"에보글립틴타르타르산염","Evogliptin Tartrate",010201,"필름코팅정","경구","정",1.00000
M263350,"에보글립틴타르타르산염","Evogliptin Tartrate",010401,"다층정","경구","정",2.00000
M263350,"에보글립틴타르타르산염","Evogliptin Tartrate",010502,"서방성필름코팅정","경구","정",1.00000
M263358,"묽은클라불라산칼륨","Dilute Potassium Clavulanate",010201,"필름코팅정","경구","정",4.00000
M263434,"엔테로코쿠스페슘균","Enterococcus Faecium Culture",020401,"장용성필름코팅캡슐제","경구","캡슐",6.00000
M263434,"엔테로코쿠스페슘균","Enterococcus Faecium Culture",060101,"산제","경구","그램",12.00000
M263444,"디메틸푸마르산염","Dimethyl Fumarate",020303,"경질캡슐제, 서방성장용성펠렛","경구","캡슐",4.00000
M263493,"레날리도마이드수화물","Lenalidomide Hydrate",020101,"경질캡슐제, 산제","경구","캡슐",10.00000
M263579,"데피브로타이드",Defibrotide,210101,"용액주사제","정맥","",0.00000
M263730,"세벨리파제알파","Sebelipase Alpha",210101,"용액주사제","정맥","",0.00000
M263747,"폴리트로핀베타",Follitropin-Beta,210101,"용액주사제","피하","",0.00000
M263824,"사쿠비트릴·발사르탄나트륨염수화물","Sacubitril·Valsartan Sodium Hydrate",010201,"필름코팅정","경구","정",8.00000
M263837,"아토르바스타틴",Atorvastatin,010201,"필름코팅정","경구","정",2.00000
M263840,"S-암로디핀베실산염2.5수화물","S-Amlodipine Besylate 2.5 Hydrate",010101,"나정","경구","정",2.00000
M263840,"S-암로디핀베실산염2.5수화물","S-Amlodipine Besylate 2.5 Hydrate",010201,"필름코팅정","경구","정",2.00000
M263856,"팔보시클립",Palbociclib,020101,"경질캡슐제, 산제","경구","캡슐",1.67000
M263920,"티로프라미드염산염","Tiropramide Hydrochloride",010201,"필름코팅정","경구","정",3.00000
M263920,"티로프라미드염산염","Tiropramide Hydrochloride",020101,"경질캡슐제, 산제","경구","캡슐",3.00000
M263954,"칼멭게량균(Mycobacterium bovis(B.C.G))(Danish 1331주)","Mycobacterium Bovis(B.C.G) Danish 1131",210101,"용액주사제","피내","바이알",0.10000
M263985,"셀렉시팍(미분화)","Selexipag Micronized",010201,"필름코팅정","경구","정",16.00000
M263995,"올무티닙염산염일수화물","Olmutinib Hydrochloride Monohydrate",010201,"필름코팅정","경구","정",2.00000
M264018,"길경엑스산(3.7→1)","Platycodon Root Extract Powder (3.7→1)",020101,"경질캡슐제, 산제","경구","캡슐",6.00000
M264019,"오시머티닙메실산염","Osimertinib Mesylate",010201,"필름코팅정","경구","정",2.00000
M264048,"피마사르탄칼륨삼수화물과립","Fimasartan Potassium Trihydrate Granules",010201,"필름코팅정","경구","정",4.00000
M264137,"정제불활화인플루엔자바이러스항원 A형 [A/Hong Kong/4801/2014, NYMC X-263B(H3N2)]","Purified Inactivated Influenza Virus Antigen A [A/Hong Kong/4801/2014, NYMC X-263B(H3N2)]",210101,"용액주사제","근육","프리필드시린지",1.00000
M264137,"정제불활화인플루엔자바이러스항원 A형 [A/Hong Kong/4801/2014, NYMC X-263B(H3N2)]","Purified Inactivated Influenza Virus Antigen A [A/Hong Kong/4801/2014, NYMC X-263B(H3N2)]",210201,"현탁액주사제","근육","프리필드시린지",1.00000
M264138,"정제불활화인플루엔자바이러스항원 B형 [B/Brisbane/60/2008, wild type]","Purified Inactivated Influenza Virus Antigen B [B/Brisbane/60/2008, wild type]",210101,"용액주사제","근육","프리필드시린지",1.00000
M264138,"정제불활화인플루엔자바이러스항원 B형 [B/Brisbane/60/2008, wild type]","Purified Inactivated Influenza Virus Antigen B [B/Brisbane/60/2008, wild type]",210201,"현탁액주사제","근육","프리필드시린지",1.00000
M264220,"가바펜틴",Gabapentin,020101,"경질캡슐제, 산제","","캡슐",36.00000
M264220,"가바펜틴",Gabapentin,020101,"경질캡슐제, 산제","경구","캡슐",36.00000
M264220,"가바펜틴",Gabapentin,020102,"경질캡슐제, 과립제","경구","캡슐",9.00000
M264220,"가바펜틴",Gabapentin,020203,"경질캡슐제, 공캡슐","경구","캡슐",36.00000
M264264,"모메타손푸로에이트일수화물","Mometasone Furoate Monohydrate",100115,"일반현탁분무제","코","밀리리터",0.80000
M264264,"모메타손푸로에이트일수화물","Mometasone Furoate Monohydrate",210114,"점비액제","코","밀리리터",0.80000
M264293,"리바록사반(미분화)","Rivaroxaban Micronized",010201,"필름코팅정","","정",3.00000
M264293,"리바록사반(미분화)","Rivaroxaban Micronized",010201,"필름코팅정","경구","정",3.00000
M264327,"정제폐렴구균 다당류(혈청형 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, 23F)-디프테리아CRM197 단백질 접합체","Purified Pneumococcus Conjugated to Diphtheria CRM197 Vaccine",210201,"현탁액주사제","근육","프리필드시린지",1.00000
M264406,"두필루맙",Dupilumab,210101,"용액주사제","피하","프리필드시린지",3.00000
M264491,"아테졸리주맙",Atezolizumab,210101,"용액주사제","정맥","",0.00000
M264500,"텔미사르탄파우더(23.9%)","Telmisartan Powder 23.9%",010101,"나정","경구","정",2.00000
M264500,"텔미사르탄파우더(23.9%)","Telmisartan Powder 23.9%",010401,"다층정","경구","정",2.00000
M264557,"도라비린",Doravirine,010201,"필름코팅정","경구","정",2.00000
M264632,"L-히스티딘",L-Histidine,210101,"용액주사제","정맥","",0.00000
M264632,"L-히스티딘",L-Histidine,210113,"수액제","","",0.00000
M264632,"L-히스티딘",L-Histidine,210113,"수액제","정맥","",0.00000
M264632,"L-히스티딘",L-Histidine,210113,"수액제","피하","",0.00000
M264638,"엘바스비르",Elbasvir,010201,"필름코팅정","경구","정",1.00000
M264660,"그라조프레비르",Grazoprevir,010201,"필름코팅정","경구","정",1.00000
M264728,"엘비테그라비르(미분화)","Elvitegravir Micronized",010201,"필름코팅정","경구","정",1.00000
M264740,"아벨루맙",Avelumab,210101,"용액주사제","정맥","",0.00000
M264760,"로피바카인염산염","Ropivacaine Hydrochloride",210101,"용액주사제","기타","",0.00000
M264783,"유럽집먼지진드기 정제추출물","Purified Europe House Dust Mite Allergen Extract",011001,"설하정","기타","정",1.00000
M264784,"아메리카집먼지진드기 정제추출물","American House Dust Mite Allergen Extract",011001,"설하정","기타","정",1.00000
M264844,"알렉티닙염산염(미분화)","Alectinib Hydrochloride Micronized",020101,"경질캡슐제, 산제","경구","캡슐",8.00000
M264866,"세프톨로잔황산염","Ceftolozane Sulfate",210402,"용액용동결건조분말주사제","정맥","바이알",6.00000
M264981,"솔리페나신타르타르산염","Solifenacin Tartrate",010201,"필름코팅정","경구","정",2.00000
M265000,"벤라리주맙",Benralizumab,210101,"용액주사제","피하","프리필드시린지",1.00000
M265056,"포나티닙 염산염","Ponatinib Hydrochloride",010201,"필름코팅정","경구","정",3.00000
M265119,"엘로투주맙",Elotuzumab,210402,"용액용동결건조분말주사제","정맥","",0.00000
M265122,"에스케타민염산염","Esketamine Hydrochloride",430201,"정량액상분무제","코","개",3.00000
M265151,"인다카테롤아세트산염","Indacaterol Acetate",450103,"정량흡입제, 분말제","폐","캡슐",1.00000
M265303,"리산키주맙",Risankizumab,210101,"용액주사제","주사, 피하","프리필드시린지",2.00000
M265337,"과아세트산액0.2%","Peracetic Acid Solution 0.2%",901001,"체외","","",0.00000
M265454,"아칼라브루티닙",Acalabrutinib,020101,"경질캡슐제, 산제","경구","캡슐",2.00000
M265543,"테노포비르디소프록실인산염","Tenofovir Disoproxil Phosphate",010201,"필름코팅정","경구","정",1.00000
M265550,"브리가티닙",Brigatinib,010201,"필름코팅정","경구","정",6.00000
M265578,"시아노코발라민1000배산","Cyanocobalamin Powder 0.1%",010201,"필름코팅정","경구","정",1.00000
M265578,"시아노코발라민1000배산","Cyanocobalamin Powder 0.1%",020101,"경질캡슐제, 산제","경구","캡슐",1.00000
M265578,"시아노코발라민1000배산","Cyanocobalamin Powder 0.1%",020202,"연질캡슐제, 현탁상","경구","캡슐",2.00000
M265579,"뮤코폴리사카리드폴리설페이트","Mucopolysaccharide Polysulfate",370101,"피부용겔제","외용","",0.00000
M265618,"베포타스틴살리실산염","Bepotastine Salicylate",010504,"서방성다층정","경구","정",1.00000
M265645,"다비가트란에텍실레이트","Dabigatran Etexilate",020102,"경질캡슐제, 과립제","경구","캡슐",2.73000
M265751,"베시포비르디피복실말레산염","Besifovir Dipivoxil Maleate",010101,"나정","경구","정",1.00000
M265755,"차아염소산나트륨0.14%액","Sodium Hypochlorite Solution 0.14%",901001,"체외","","",0.00000
M265755,"차아염소산나트륨0.14%액","Sodium Hypochlorite Solution 0.14%",901001,"체외","기타, 기타","",0.00000
M265772,"도리페넴",Doripenem,210401,"용액용분말주사제","정맥","바이알",6.00000
M265855,"아토르바스타틴스트론튬오수화물","Atorvastatin Strontium Pentahydrate",010201,"필름코팅정","경구","정",8.00000
M265866,"에피나코나졸",Efinaconazole,100405,"피부액제","외용","",0.00000
M265905,"네투피탄트",Netupitant,020103,"경질캡슐제, 정제","경구","캡슐",1.00000
M265937,"아질사르탄메독소밀칼륨","Potassium Azilsartan Medoxomil",010101,"나정","경구","정",4.00000
M265986,"비페닐디메틸디카르복실레이트혼합물","Biphenyl Dimethyl Dicarboxylate Mixture",020101,"경질캡슐제, 산제","경구","캡슐",3.00000
M266042,"아모다피닐",Armodafinil,010101,"나정","경구","정",1.00000
M266101,"바레니클린살리실산염","Varenicline Salicylate",010201,"필름코팅정","","정",4.00000
M266101,"바레니클린살리실산염","Varenicline Salicylate",010201,"필름코팅정","경구","정",4.00000
M266101,"바레니클린살리실산염","Varenicline Salicylate",040502,"구강붕해필름","경구","매",4.00000
M266159,"에스카르베딜롤",S-Carvedilol,010201,"필름코팅정","경구","정",4.00000
M266215,"에프트레노나코그-알파(혈액응고인자IX-Fc융합단백)(유전자재조합)","Eftrenonacog-Alpha (Blood Coagulation Factor IX, rDNA)",210402,"용액용동결건조분말주사제","정맥","",0.00000
M266243,"진피연조엑스(1.9∼2.3→1)","Citrus Unshiu Peel Soft Extract (1.9~2.3→1)",010201,"필름코팅정","경구","",0.00000
