TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"노인주의","단일",D000321,Morniflumate,"모니플루메이트","[M092795]모니플루메이트","나정",200900194,"모니필정350밀리그램(모니플루메이트)",20090106,"(주)테라젠이텍스","크림색의 장방형 정제",01140,"해열.진통.소염제","전문의약품","[M092795]모니플루메이트",20210715,"","","Morniflumate(모니플루메이트)",20191104
"노인주의","단일",D000321,Morniflumate,"모니플루메이트","[M092795]모니플루메이트","나정",200900195,"모니메르정(모니플루메이트)",20090106,"알리코제약(주)","크림색의 타원형 정제",01140,"해열.진통.소염제","전문의약품","[M092795]모니플루메이트",20210715,"","","Morniflumate(모니플루메이트)",20190927
"노인주의","단일",D000321,Morniflumate,"모니플루메이트","[M092795]모니플루메이트","나정",200900196,"모니트정350밀리그램(모니플루메이트)",20090106,"(주)하원제약","크림색의 타원형 정제",01140,"해열.진통.소염제","전문의약품","[M092795]모니플루메이트",20210715,"","","Morniflumate(모니플루메이트)",20200701
"노인주의","단일",D000982,Naproxen,"나프록센","[M070724]나프록센나트륨","필름코팅정",200901148,"엔에이피정(나프록센나트륨)",20090209,"한솔신약(주)","연한 파란색의 타원형 필름코팅정",01140,"해열.진통.소염제","일반의약품","[M070724]나프록센나트륨",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200903065,"산도스올란자핀정10밀리그램",20090428,"삼일제약(주)","흰색의 원형 필름코팅 정제",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20210131
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200903067,"산도스올란자핀정5밀리그램",20090428,"삼일제약(주)","흰색의 원형 필름코팅정제",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20210131
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200903078,"산도스올란자핀정2.5밀리그램",20090430,"삼일제약(주)","흰색의 원형 필름코팅정제",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20210131
"노인주의","단일",D000983,Piroxicam,"피록시캄","[M071634]피록시캄","피부용겔제",200905544,"멕시캄겔(피록시캄)",20090716,"(주)에이프로젠바이오로직스","알콜냄새가 나는 황색투명한 겔제",02640,"진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄",20210715,"","","Piroxicam(피록시캄)",20110415
"노인주의","단일",D000020,Blonanserin,"블로난세린","[M247117]블로난세린/[M247117]블로난세린","나정",200906540,"로나센정2밀리그램(블로난세린)/ 로나센정4밀리그램(블로난세린)",20090826,"부광약품(주)","흰색의 원형 정제",01170,"정신신경용제","전문의약품","[M247117]블로난세린/[M247117]블로난세린",20220527,"","","Blonanserin(블로난세린)",20220323
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","서방성필름코팅정",200906719,"쎄로켈서방정150밀리그램(쿠에티아핀푸마르산염)",20090904,"알보젠코리아(주)","흰색 캡슐모양의 양면이 볼록한 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200907811,"올라핀정5밀리그램(올란자핀)",20091030,"현대약품(주)","흰색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20191202
